timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603210898337,5943,/user/readall,200,,Thread Group 1-276,text,true,,124969,128,205,205,http://localhost:8082/user/readall,5938,0,0
1603210904151,151,/user/create,201,,Thread Group 1-405,text,true,,321,256,205,205,http://localhost:8082/user/create,150,0,1
1603210898439,5858,/user/readall,200,,Thread Group 1-250,text,true,,125029,128,205,205,http://localhost:8082/user/readall,5853,0,0
1603210904091,214,/user/create,201,,Thread Group 1-404,text,true,,321,256,205,205,http://localhost:8082/user/create,214,0,1
1603210904211,96,/user/create,201,,Thread Group 1-406,text,true,,321,256,205,205,http://localhost:8082/user/create,96,0,1
1603210898500,5814,/user/readall,200,,Thread Group 1-279,text,true,,125209,128,205,205,http://localhost:8082/user/readall,5810,0,0
1603210903656,658,/user/readall,200,,Thread Group 1-339,text,true,,124727,128,205,205,http://localhost:8082/user/readall,654,0,0
1603210904269,50,/task/update,202,,Thread Group 1-306,text,true,,293,300,205,205,http://localhost:8082/task/update/2373,50,0,0
1603210904285,36,/user/update,202,,Thread Group 1-276,text,true,,321,239,204,204,http://localhost:8082/user/update/2454,36,0,0
1603210904302,21,/user/update,202,,Thread Group 1-250,text,true,,321,239,204,204,http://localhost:8082/user/update/2457,21,0,0
1603210904272,56,/user/create,201,,Thread Group 1-407,text,true,,321,256,204,204,http://localhost:8082/user/create,47,0,0
1603210904319,11,/user/update,202,,Thread Group 1-339,text,true,,321,239,204,204,http://localhost:8082/user/update/2518,11,0,0
1603210904319,13,/user/update,202,,Thread Group 1-279,text,true,,321,239,205,205,http://localhost:8082/user/update/2461,13,0,0
1603210901293,3072,/user/update,202,,Thread Group 1-251,text,true,,321,239,205,205,http://localhost:8082/user/update/2458,3071,0,0
1603210904321,46,/task/create,201,,Thread Group 1-276,text,true,,293,273,205,205,http://localhost:8082/task/create,45,0,0
1603210904323,45,/task/create,201,,Thread Group 1-250,text,true,,293,273,205,205,http://localhost:8082/task/create,45,0,0
1603210903699,665,/user/readall,200,,Thread Group 1-397,text,true,,124849,128,205,205,http://localhost:8082/user/readall,660,0,0
1603210901216,3154,/user/create,201,,Thread Group 1-356,text,true,,321,256,205,205,http://localhost:8082/user/create,3154,0,0
1603210901331,3040,/user/update,202,,Thread Group 1-348,text,true,,321,239,205,205,http://localhost:8082/user/update/2488,3040,0,0
1603210898754,5618,/user/update,202,,Thread Group 1-222,text,true,,321,239,205,205,http://localhost:8082/user/update/2400,5618,0,0
1603210897033,7340,/user/create,201,,Thread Group 1-286,text,true,,321,256,205,205,http://localhost:8082/user/create,7340,0,0
1603210901275,3099,/user/create,201,,Thread Group 1-357,text,true,,321,256,205,205,http://localhost:8082/user/create,3099,0,1
1603210898816,5560,/user/update,202,,Thread Group 1-166,text,true,,321,239,205,205,http://localhost:8082/user/update/2348,5560,0,0
